CountyCode,CountyName,PrecinctCode,PrecinctName,PollingLocationName,PollingLocationAddress,Status,Lat,Lng
42,SPARTANBURG,34,Enoree First Baptist,Enoree First Baptist Ch,"1150 Parker Road, Enoree SC 29335",,,
42,SPARTANBURG,35,Fairforest Middle School,Fairforest Middle Sch,"4120 N Blackstock Rd, Sptbg SC 29301",,,
42,SPARTANBURG,36,Travelers Rest Baptist,Travelers Rest Bapt Ch,"110 Brewton Rd, Spartanburg SC 29301",,,
42,SPARTANBURG,38,Glendale Fire Station,Glendale Fire Station,"215 Church St, Glendale SC 29307",,,
42,SPARTANBURG,40,Gramling Methodist,Gramling Methodist Ch Gym,"14941 Asheville Hwy, Inman SC 29349",,,
42,SPARTANBURG,41,Hayne Baptist,United Baptist Church,"7319 Valley Fls Rd, Sptbg SC 29303",,,
42,SPARTANBURG,44,Holly Springs Baptist,Holly Springs Baptist Chu,"251 Hannon Rd, Inman SC 29349",,,
42,SPARTANBURG,45,Chapman High School,Chapman High School,"1420 Compton Bridge Rd, Inman SC SC 29349",,,
42,SPARTANBURG,50,Landrum United Methodist,Landrum United Methodist,"227 N Howard Ave, Landrum SC 29365",,,
42,SPARTANBURG,51,Lyman Town Hall,Pacific Place,"59 Groce Rd, Lyman SC 29365",,,
42,SPARTANBURG,53,Mayo Elementary,Mayo Elem School,"1330 Springdale Dr, Mayo SC 29368",,,
42,SPARTANBURG,54,Motlow Creek Baptist,Motlow Crk Bapt Ch,"2300 Motlow Crk Rd, Campobello SC 29322",,,
42,SPARTANBURG,56,R D Anderson Vocational,R D Anderson Voc SC,"1151 Center Point Dr, Moore SC 29369",,,
42,SPARTANBURG,57,Swofford Career Center,Swofford Vocational Sch,"5620 Highway 11, Inman SC 29349",,,
42,SPARTANBURG,60,Pauline Glenn Spgs Elem,Pauline G/s Elem School,"2957 Hwy 56, Pauline SC 29374",,,
42,SPARTANBURG,61,Pelham Fire Station,Pelham Fire Station,"2761 S Hwy 14, Greer SC 29651",,,
42,SPARTANBURG,62,Poplar Springs Fire Sta,Poplar Springs Fire Sta,"3400 Moore Duncan Hwy, Moore SC 29369",,,
42,SPARTANBURG,64,Reidville Elementary,Reidville Elementary Sch,"520 Main St, Reidville SC 29375",,,
42,SPARTANBURG,65,Roebuck Elementary,Roebuck Elem Sch,"2401 E Blackstock Rd, Roebuck SC 29376",,,
42,SPARTANBURG,68,Mount Moriah Baptist,Mount Moriah Bapt Ch Flc,"445 S Church St, Sptbg SC 29306",,,
42,SPARTANBURG,70,C C Woodson Rec Center,C C Woodson Rec Center,"210 Bomar Ave, Sptbg SC 29306",,,
42,SPARTANBURG,72,St Johns Lutheran,St John's Lutheran Church Parish Life Cn,"415 S Pine St, Spartanburg SC 29302",,,
42,SPARTANBURG,73,Trinity Methodist,Trinity Methodist Church,"626 Norwood St, Sptbg SC 29302",,,
42,SPARTANBURG,75,Southside Baptist,Southside Baptist Church,"316 South Church St, Spbtg SC 29306",,,
42,SPARTANBURG,76,Spartanburg High School,Sptbg High School,"500 Dupre Dr, Sptbg SC 29307",,,
42,SPARTANBURG,78,Cornerstone Baptist,Cornerstone Baptist Ch,"700 S Converse St, Sptbg SC 29306",,,
42,SPARTANBURG,82,Woodland Hgts Rec Center,Woodland Hgts Rec Center,"1214 John B White Sr Blvd, Sptbg SC 29301",,,
42,SPARTANBURG,83,Holy Communion Lutheran,Holy Communion Lutheran Church,"1430 John B White Sr Blvd, Spartanburg SC 29306",,,
42,SPARTANBURG,84,Beaumont Methodist,Beaumont Methodist Church,"687 N Liberty St, Sptbg SC 29302",,,
42,SPARTANBURG,86,Cleveland Elementary,Cleveland Elementary Sch,"151 Franklin St, Sptbg SC 29303",,,
42,SPARTANBURG,88,Ebenezer Baptist,Ebenezer Bapist Church,"220 Austin St, Sptbg SC 29301",,,
42,SPARTANBURG,90,Startex Fire Station,Startex Fire Station,"170 Spartanburg Rd, Wellford SC 29385",,,
42,SPARTANBURG,95,Victor Mill Methodist,Victor Mill Methodist Ch,"1 Wilson Ave, Greer SC 29651",,,
42,SPARTANBURG,96,Mt Calvary Presbyterian,Mt Calvary Presby Church,"1399 Walnut Grove Rd, Roebuck SC 29376",,,
42,SPARTANBURG,97,Wellford,Wellford Baptist Church,"235 Syphrit Rd, Wellford SC 29385",,,
42,SPARTANBURG,98,West View Elementary,W. View Elementary School,"400 Oak Grove Rd, Sptbg SC 29301",,,
42,SPARTANBURG,99,Croft Baptist,Croft Baptist Church,"4190 E Croft Cir, Sptbg SC 29302",,,
42,SPARTANBURG,100,Whitlock Junior High,Whitlock Junior High,"364 Successful Way, Spartanburg SC SC 29303",,,
42,SPARTANBURG,101,Bethany Baptist,Bethany Baptist Church,"622 Alamo St, Sptbg SC 29303",,,
42,SPARTANBURG,105,Eastside Baptist,Eastside Baptist Church,"1850 Fernwood Glendale Rd, Spartanburg Sc SC 29307",,,
42,SPARTANBURG,106,Mount Zion F G Baptist,Mt Zion F G Baptist Ch,"320 Wimberly Dr, Sptbg SC 29306",,,
42,SPARTANBURG,107,Jesse Bobo Elementary,Jesse Bobo Elem Sch,"495 Powell Mill Rd, Sptbg SC 29301",,,
42,SPARTANBURG,108,White Stone Methodist,White Stone Meth Ch Comm,"3420 Southport Rd, White Stone SC 29386",,,
42,SPARTANBURG,109,Cudd Memorial,Cudd Memorial Church,"1301 Boiling Spgs Rd, Sptbg SC 29303",,,
42,SPARTANBURG,111,Oakland Elementary,Oakland Elementary School,"151 Mud Creek Rd, Inman SC 29349",,,
42,SPARTANBURG,112,Boiling Spgs Intermediate,Boiling Sprs Intermediate,"2055 Hanging Rock Rd, Boiling Springs SC SC 29316",,,
42,SPARTANBURG,113,Carlisle Fosters Grove,Carlisle Fosters Grove El,"625 Fosters Grove Rd, Chesnee SC SC 29323",,,
42,SPARTANBURG,114,Cowpens Depot Museum,Cowpens Civic Ctr Depot,"121 Brown St, Cowpens SC 29330",,,
42,SPARTANBURG,115,Beech Spgs Intermediate,Beech Spgs Intermed Sch,"200 S Danzler Rd, Duncan SC 29334",,,
42,SPARTANBURG,116,Greater St James,Greater St James Temple,"13255 Asheville Hwy, Inman SC 29349",,,
42,SPARTANBURG,117,Bethany Wesleyan,Bethany Wesleyan Church,"501 Bethany Church Rd, Moore SC 29369",,,
42,SPARTANBURG,118,Reidville Fire Station,Reidville Fire Station,"7450 Reidville Rd, Woodruff SC 29388",,,
42,SPARTANBURG,119,Roebuck Bethlehem,Bethlehem Bapt Church Flc,"797 Old Georgia Rd, Moore SC 29369",,,
42,SPARTANBURG,120,Jesse Boyd Elementary,Jesse Boyd Elementary Sch,"1505 Fernwood Glendale Rd, Spartanburg SC SC 29307",,,
42,SPARTANBURG,121,Anderson Mill Elementary,Anderson Mill Elem. Sch.,"1845 Old Anderson Mill Rd, Moore SC 29369",,,
42,SPARTANBURG,122,Daniel Morgan Tech Center,Daniel Morgan Voc School,"201 Zion Hill Rd, Spartanburg SC SC 29307",,,
42,SPARTANBURG,123,Boiling Springs Ele,Boiling Springs Elem,"700 Double Bridge Rd, Boiling Springs Sc SC 29316",,,
42,SPARTANBURG,124,Boiling Springs Jr High,Boiling Springs MIddle School,"4801 Highway 9, Inman Sc SC 29349",,,
42,SPARTANBURG,125,Chapman Elementary,Whitney Fire Station,"220 Bryant Rd, Spartanburg SC 29303",,,
42,SPARTANBURG,126,Carlisle Wesleyan,Carlisle Wesleyan Church,"3250 Old Furnace Rd, Chesnee SC 29323",,,
42,SPARTANBURG,127,Boiling Springs High Sch,Boiling Springs High Sch,"2251 Old Furnace Rd, Boiling Springs SC SC 29316",,,
42,SPARTANBURG,128,Ben Avon Methodist,Ben Avon Methodist Church,"2362 Avondale Dr, Spartanburg SC SC 29302",,,
42,SPARTANBURG,129,Pacolet Elementary School,Pacolet Elementary School,"150 Macdowell St, Pacolet SC 29372",,,
42,SPARTANBURG,131,Chesnee Elementary School,Chesnee Elementary School,"985 Fairfield Rd, Chesnee SC 29323",,,
42,SPARTANBURG,132,Park Hills Elementary,Dist 7 Learning Ctr,"301 Crescent Ave, Sptbg SC 29301",,,
42,SPARTANBURG,133,Canaan,The Worship Center,"945 Canaan Rd, Roebuck SC 29376",,,
42,SPARTANBURG,134,Powell Saxon Una,Jesse Bobo Elementary School,"495 Powell Mill Rd, Spartanburg SC 29301",,,
42,SPARTANBURG,135,Woodruff Elementary,Dist 4 Activity Ctr,"200 Lucy P Edwards Rd, Woodruff SC 29388",,,
42,SPARTANBURG,136,Duncan United Methodist,Duncan United Methodist Church,"137 W Main St, Duncan SC 29334",,,
42,SPARTANBURG,137,River Ridge Elementary,River Ridge Elementary School,"5960 Reidville Rd, Moore SC 29369",,,
42,SPARTANBURG,138,D R Hill,D R Hill Middle School,"1301 Holly Springs Rd, Lyman SC 29365",,,
42,SPARTANBURG,139,Lyman Elementary,Lyman Elementary School,"1221 Holly Springs Rd, Lyman SC 29365",,,
42,SPARTANBURG,140,Anderson Mill Baptist,Anderson Mill Baptist Church Gym,"4371 Anderson Mill Rd, Moore SC 29369",,,
42,SPARTANBURG,141,Hope,Hope Church,"102 John Dodd Rd, Spartanburg SC 29303",,,
42,SPARTANBURG,142,Trinity Presbyterian,Trinity Presbyterian Church FLC,"500 Oak Grove Rd, Spartanburg SC 29301",,,
42,SPARTANBURG,999,Barrier Free,Voter Registration Office,"366 N Church St, Spartanburg SC 29303",,,
43,SUMTER,101,Rembert,Rembert Fire Station,"7045 Post Office Street, Rembert SC 29128",,,
43,SUMTER,102,Horatio,Horatio Fire Station,"7720 Sumter Landing Rd, Horatio SC 29062",,,
43,SUMTER,103,Hillcrest,Hillcrest Middle School,"4355 Peach Orchard Rd, Dalzell SC 29040",,,
43,SUMTER,104,Oakland Plant 1,Oakland Primary School,"5415 Oakland Dr, Sumter SC 29154",,,
43,SUMTER,105,Dalzell 1,Hillcrest Middle School,"4355 Peach Orchard Rd, Dalzell SC 29040",,,
43,SUMTER,106,Dalzell 2,Hillcrest Middle School,"4355 Peach Orchard Road, Dalzell SC 29040",,,
43,SUMTER,107,Oswego,Crestwood High School,"2000 Oswego Rd, Sumter SC 29153",,,
43,SUMTER,108,Mayesville,Mayesville Fire Station,"20 S. Main Street East, Mayesville SC 29104",,,
43,SUMTER,109,Salem,Rural Fire Station,"6090 Myrtle Beach Hwy, Gable SC 29051",,,
43,SUMTER,110,Oakland Plant 2,Oakland Primary School,"5415 Oakland Dr, Sumter SC 29154",,,
43,SUMTER,111,McCray's Mill 1,Sumter County Career Cntr,"2612 McCray's Mill Road, Sumter SC 29154",,,
43,SUMTER,112,St. John,St. John Elem School,"4515 Narrow Paved Rd, Lynchburg SC 29080",,,
43,SUMTER,113,Mayewood,RE Davis College Preparatory Academy,"345 Eastern School Rd, Sumter SC 29153",,,
43,SUMTER,114,Turkey Creek,Lemira Elementary School,"952 Fulton St, Sumter SC 29150",,,
43,SUMTER,115,Mulberry,County Training Center,"1273 N. Main Street, Sumter SC 29153",,,
43,SUMTER,116,Salterstown,Chestnut Oaks Middle Schl,"1200 Oswego Road, Sumter SC 29153",,,
43,SUMTER,117,Folsom Park,Willow Drive Elementary,"26 Willow Drive, Sumter SC 29150",,,
43,SUMTER,118,Green Swamp 1,Sumter School District,"1345 Wilson Hall Rd, Sumter SC 29150",,,
43,SUMTER,119,Palmetto Park,Central Carolina Tech. College,"660 N Guignard Dr Bldg 700, Sumter SC 29150",,,
43,SUMTER,120,Burns-Downs,Alice Drive Middle School,"40 Miller Road, Sumter SC 29150",,,
43,SUMTER,121,Second Mill,USC Sumter  Arts/Letter Banquet Hall,"200 Miller Rd, Sumter SC 29150",,,
43,SUMTER,122,Swan Lake,Willow Dr Elem. School,"26 Willow Dr, Sumter SC 29150",,,
43,SUMTER,123,Morris College, North Hope Center,"904 N. Main Street, Sumter SC 29150",,,
43,SUMTER,124,Hampton Park,Meeting House at Memorial Park,"407 W Hampton Ave, Sumter SC 29150",,,
43,SUMTER,125,Crosswell,Crosswell Elem. School,"301 Crosswell Dr, Sumter SC 29150",,,
43,SUMTER,126,Loring,Crosswell Elem. School,"301 Crosswell Dr, Sumter SC 29150",,,
43,SUMTER,127,Lemira,Lemira Elementary School,"952 Fulton Street, Sumter SC 29150",,,
43,SUMTER,128,Magnolia-Harmony,S.Sumter Resource Center,"337 Manning Ave, Sumter SC 29150",,,
43,SUMTER,129,Stone Hill,Jehovah Baptist Church,"803 S. Harvin St, Sumter SC 29150",,,
43,SUMTER,130,South Red Bay,South Hope Center,"1125 S. Lafayette Dr, Sumter SC 29150",,,
43,SUMTER,131,Wilder,Wilder Elem. School,"900 Floral Ave, Sumter SC 29150",,,
43,SUMTER,132,Pocotaligo 1,Lakewood High School,"350 Old Manning Rd, Sumter SC 29150",,,
43,SUMTER,133,Savage-Glover,S Sumter Pk. /Salvation Army Boy /Girls,"630 S Sumter St, Sumter SC 29150",,,
43,SUMTER,134,Bates,Bates Middle School,"715 Estate St, Sumter SC 29150",,,
43,SUMTER,135,Birnie,Birnie Hope Center,"210 S. Purdy St, Sumter SC 29150",,,
43,SUMTER,136,South Liberty,American Legion Home Bldg,"28 Artillery Dr, Sumter SC 29150",,,
43,SUMTER,137,Millwood,Millwood Elm. School,"24 Pinewood Rd, Sumter SC 29150",,,
43,SUMTER,138,Causeway Branch 1,Millwood Elem School,"24 Pinewood Rd, Sumter SC 29150",,,
43,SUMTER,139,McCrays Mill 2,Sumter County Career Cntr,"2612 McCrays Mill Rd, Sumter SC 29154",,,
43,SUMTER,140,Sumter High 1,Sumter High School,"2580 McCrays Mill Rd, Sumter SC 29154",,,
43,SUMTER,141,Sunset,Kingsbury Elem. School,"825 Kingsbury Rd, Sumter SC 29154",,,
43,SUMTER,142,Delaine,Delaine Community Center,"5400 Cane Savannah Rd, Wedgefield SC 29168",,,
43,SUMTER,143,Cherryvale,Cherryvale Community Cntr,"4340 Confederate Rd, Sumter SC 29154",,,
43,SUMTER,144,Manchester Forest,Wedgefield Fire Station,"2035 Highway 261 S, Wedgfield SC 29168",,,
43,SUMTER,145,Pinewood,Manchester Elem. School,"200 Clark St, Pinewood SC 29125",,,
43,SUMTER,146,Pocotaligo 2,Lakewood High School,"350 Old Manning Rd, Sumter SC 29150",,,
43,SUMTER,147,Privateer,Pocalla Springs Elem Scho,"2060 Bethel Church Rd, Sumter SC 29154",,,
43,SUMTER,148,Ebenezer 1,Ebenezer Middle School,"3440 Ebenezer Rd, Sumter SC 29153",,,
43,SUMTER,149,Wilson Hall,Wilson Hall School,"520 Wilson Hall Rd, Sumter SC 29150",,,
43,SUMTER,150,Furman,Furman Middle School,"3400 Bethel Church Rd, Sumter SC 29154",,,
43,SUMTER,151,Spectrum,Fire Training Center,"470 Green Swamp Rd, Sumter SC 29150",,,
43,SUMTER,152,St. Paul,Cherryvale Elementary Sch,"1420 Furman Drive, Sumter SC 29154",,,
43,SUMTER,153,Shaw,Shaw Heights Elem School,"5121 Frierson Rd, Sumter SC 29154",,,
43,SUMTER,154,Thomas Sumter,Hillcrest Middle School,"4355 Peach Orchard Rd, Dalzell SC 29040",,,
43,SUMTER,155,Sumter High 2,Sumter High School,"2580 McCrays Mill Rd, Sumter SC 29154",,,
43,SUMTER,156,Ebenezer 2,Ebenezer Middle School,"3440 Ebenezer Rd, Sumter SC 29153",,,
43,SUMTER,157,Green Swamp 2,Sumter School District,"1345 Wilson Hall Rd, Sumter SC 29150",,,
43,SUMTER,158,Causeway Branch 2,Millwood Elem School,"24 Pinewood Rd, Sumter SC 29150",,,
43,SUMTER,999,Barrier Free,Voter Registration Office,"141 N Main St Rm 114, Sumter SC 29150",,,
44,UNION,1,Adamsburg,Philippi Fire House,"263 Philippi Church Rd, Union SC 29379",,,
44,UNION,2,Black Rock,Bethesda Church Annex,"5751 Whitmire Hwy, Whitmire  SC SC 29178",,,
44,UNION,3,Bonham,Bonham Fire House,"2091 Jonesville Hwy, Union SC 29379",,,
44,UNION,4,Buffalo Box 1,Buffalo Fire House,"132 Bailey Rd, Buffalo SC SC 29321",,,
44,UNION,5,Carlisle,Carlisle Town Hall,"3911Fishdam Ave, Carlisle SC SC 29031",,,
44,UNION,6,Cross Keys,Cross Keys Fire House,"4483 Cross Keys Hwy, Union  SC SC 29379",,,
44,UNION,7,East Buffalo,Buffalo Elementary School,"733 Main St, Buffalo SC 29321",,,
44,UNION,8,Excelsior,Masonic Lodge,"805 South Duncan Bypass, Union SC SC 29379",,,
44,UNION,9,Jonesville Box 1,Municipal Complex,"131 North Main St, Jonesville SC SC 29353",,,
44,UNION,10,Jonesville Box 2,Jonesville Fire Dept,"101 Webber St, Jonesville SC 29353",,,
44,UNION,11,Kelton,Kelton Fire House,"130 Pearidge Hwy, Jonesville  S. C. SC 29353",,,
44,UNION,12,Lockhart,Lockhart Town Hall,"118 Mill St, Lockhart  SC SC 29364",,,
44,UNION,13,Monarch Box 1,Monarch Elementary School,"218 Monarch School Rd, Union SC SC 29379",,,
44,UNION,14,Monarch Box 2,Monarch Fire House,"1508 Lockhart Hwy, Union SC SC 29379",,,
44,UNION,15,Putnam,Putman Recreation Bldg.,"3692 Buffalo W Springs Hwy, Buffalo SC SC 29321",,,
44,UNION,16,Santuck,Salem Baptist Church,"1835 Tinker Creek Road, Union   SC SC 29379",,,
44,UNION,17,Ward 1 Box 1,Foster Park School,"901 Arthur Blvd, Union, S. C. SC 29379",,,
44,UNION,18,Ward 1 Box 2,Truluck Gym,"103 N. Church St, Union   SC SC 29379",,,
44,UNION,19,Ward 2,Union Cty Sch Maint Dept,"1417 Whitmire Hwy, Union SC SC 29379",,,
44,UNION,20,Ward 3,Housing Authority Office,"201 Porter St, Union    SC SC 29379",,,
44,UNION,21,Ward 4 Box 1,Union Courthouse,"210 W. Main St, Union    SC SC 29379",,,
44,UNION,22,Ward 4 Box 2,Recreation Center,"111 Thomas St, Union SC SC 29379",,,
44,UNION,23,West Springs,Community Center,"116 W. Springs Ball Field Rd, Pauline  SC SC 29374",,,
44,UNION,999,Barrier Free,Voter Registration Office,"1246 S Duncan Byp Ste B, Union SC 29379",,,
45,WILLIAMSBURG,1,Black River,Mouzon Fire Station,"2673 Sumter Hwy, Kingstree SC 29556",,,
45,WILLIAMSBURG,2,Bloomingvale,Bloomingvale Community Center,"8292 Thurgood Marshall Hwy, Andrews SC 29510",,,
45,WILLIAMSBURG,3,Cades,South Lynches Fire Station,"3193 N Williamsburg County Hwy, Cades SC 29518",,,
45,WILLIAMSBURG,4,Cedar Swamp,Cedar Swamp Community Center,"305 Cedar Swamp Rd, Kingstree SC 29556",,,
45,WILLIAMSBURG,5,Central,Central Community Center,"893 F Guerry Rd, Kingstree SC 29556",,,
45,WILLIAMSBURG,6,Earles,Earles Fire Station,"1353 Seaboard Rd, Andrews SC 29510",,,
45,WILLIAMSBURG,8,Greeleyville,Greeleyville Rec Center,"81 Society St, Greeleyville SC 29056",,,
45,WILLIAMSBURG,9,Harmony,Spring Gully Baptist Church,"2120 US Highway 521, Andrews SC 29510",,,
45,WILLIAMSBURG,10,Hebron,Hebron Community Center,"7119 Cade Rd, Cades SC 29518",,,
45,WILLIAMSBURG,11,Hemingway,JJ Mitcheom Community Center,"2233 Hemingway Hwy, Hemingway SC 29554",,,
45,WILLIAMSBURG,12,Henry-Poplar Hill,Poplar Hill Baptist Church,"2345 State Highway 41/51 S, Hemingway SC 29554",,,
45,WILLIAMSBURG,13,Indiantown,Battery Park Community Center,"1467 Battery Park Rd, Nesmith SC 29580",,,
45,WILLIAMSBURG,14,Kingstree No. 1,Williamsburg County Adult Ed,"500 N Academy St, Kingstree Sc SC 29556",,,
45,WILLIAMSBURG,15,Kingstree No. 2,Anderson Primary School,"500 Lexington Ave, Kingstree SC 29556",,,
45,WILLIAMSBURG,16,Kingstree No. 3,Kingstree High School,"615 Mlk Jr Hwy, Kingstree SC 29556",,,
45,WILLIAMSBURG,17,Kingstree No. 4,Williamsburg County Rec Dept,"2084 Thurgood Marshall Hwy, Kingstree SC 29556",,,
45,WILLIAMSBURG,18,Lane,Lane Rec Center,"128 Broomstraw Rd, Lane SC 29564",,,
45,WILLIAMSBURG,21,Morrisville,St Johns AME Church,"1297 Rhems Rd, Andrews SC 29510",,,
45,WILLIAMSBURG,22,Mount Vernon,Mount Vernon Methodist Church,"84 Mount Vernon Rd, Greeleyville SC 29056",,,
45,WILLIAMSBURG,24,Nesmith,Nesmith Community Center,"3092 Nesmith Rd, Nesmith SC 29580",,,
45,WILLIAMSBURG,26,Pergamos,St John UM Church,"1653 Green Rd, Lake City SC 29560",,,
45,WILLIAMSBURG,27,Piney Forest,Homer Floyd Bldg,"219 Squire Rd, Andrews SC 29510",,,
45,WILLIAMSBURG,29,Salters,Salters Fire Station,"161 Glad St, Salters SC 29590",,,
45,WILLIAMSBURG,30,Sandy Bay,Sandy Bay Youth Center,"188 Delos Rd, Kingstree SC 29556",,,
45,WILLIAMSBURG,31,Singletary,Bethesda UM Church,"2000 Cade Rd, Lake City SC 29560",,,
45,WILLIAMSBURG,32,Suttons,Suttons Fire Station,"3542 Santee Rd, Andrews SC 29510",,,
45,WILLIAMSBURG,33,Trio,Trio Community Center,"105 Front St, Salters SC 29590",,,
45,WILLIAMSBURG,35,Muddy Creek,Muddy Creek Fire Station,"2384 Muddy Creek Rd, Hemingway SC 29554",,,
45,WILLIAMSBURG,999,Barrier Free,Williamsburg Co Bd of Reg & Elec,"126 S Jackson St, Kingstree SC 29556",,,
46,YORK,1,Bethany,Bethany Elementary School,"337 Maynard Grayson Rd, Clover SC 29710",,,
46,YORK,2,Bethel,Bethel Fire Department,"5620 Oakridge Rd, Clover SC 29710",,,
46,YORK,3,River Hills,Community Church at Lake Wylie,"104 Hamiltons Ferry Rd, Lake Wylie SC 29710",,,
46,YORK,4,Bethel School,Bethel Elementary School,"6000 E Highway 55, Clover SC 29710",,,
46,YORK,5,Bowling Green,Bowling Green Presbyterian Church,"250 Ridge Rd, Clover SC 29710",,,
46,YORK,6,Bullocks Creek,Bullocks Creek Fire Department,"2250 Highway 97, Sharon SC 29742",,,
46,YORK,7,Cannon Mill,Central Baptist Church,"110 Ross Cannon St, York SC 29745",,,
46,YORK,8,Catawba,Catawba Chapel AME Zion Church,"340 Hall Spencer Rd, Catawba SC 29704",,,
46,YORK,9,Clover,First Baptist Church of Clover,"117 S Main St, Clover SC 29710",,,
46,YORK,10,Hampton Mill,Clover School Resource Center,"300 Clinton Ave, Clover SC 29710",,,
46,YORK,11,Cotton Belt,Beersheba Presbyterian Church,"130 S Beersheba Rd, Clover SC 29710",,,
46,YORK,12,Delphia,Fire Training Center of York County,"2500 McFarland Rd, York SC 29745",,,
46,YORK,13,Ebenezer,York Road Elementary School,"2254 W Main St, Rock Hill SC 29732",,,
46,YORK,14,Filbert,St James United Methodist Church,"1930 Quarry Rd, York SC 29745",,,
46,YORK,15,Fort Mill No. 1,Fort Mill Church of God,"221 Academy St, Fort Mill SC 29715",,,
46,YORK,16,Windjammer,Philip T Glennon Community Center,"15077 Molokai Dr, Tega Cay SC 29708",,,
46,YORK,17,Fort Mill No. 3,Sisk Memorial Baptist Church,"115 Spratt St, Fort Mill SC 29715",,,
46,YORK,18,Hickory Grove,Hickory Grove/Sharon Elementary School,"4901 Hickory Grove Rd, Hickory Grove SC 29717",,,
46,YORK,19,Highland Park,Belleview Elementary School,"501 Belleview Rd, Rock Hill SC 29730",,,
46,YORK,20,Lakeshore,Lake Wylie Christian Assembly,"5766 Charlotte Hwy, Lake Wylie SC 29710",,,
46,YORK,21,Independence,Independence Elementary School,"132 W Springdale Rd, Rock Hill SC 29730",,,
46,YORK,22,McConnells,Olivet Presbyterian Church,"159 Church St, McConnells SC 29726",,,
46,YORK,23,Mt. Holly,Oakdale Elementary School,"1129 Oakdale Rd, Rock Hill SC 29730",,,
46,YORK,24,Newport,Newport Fire Department,"5198 Hampton Ridge Rd, Rock Hill SC 29732",,,
46,YORK,25,Mt. Gallant,Dutchman Creek Middle School,"4757 Mount Gallant Rd, Rock Hill SC 29732",,,
46,YORK,26,Northside,Northside Center,"900 Annafrel St, Rock Hill SC 29730",,,
46,YORK,27,Oakridge,Bethesda Fire Department,"1705 Highway 324, Rock Hill SC 29732",,,
46,YORK,28,Ogden,Antioch United Methodist Church,"930 W Rambo Rd, Rock Hill SC 29730",,,
46,YORK,29,Oakwood,Aldersgate United Methodist Church,"2115 Celanese Rd, Rock Hill SC 29732",,,
46,YORK,30,Airport,Newkirk Baptist Church,"175 Museum Rd, Rock Hill SC 29732",,,
46,YORK,31,Rock Hill No. 2,Rock Hill City Hall,"155 Johnston St, Rock Hill SC 29730",,,
46,YORK,32,Rock Hill No. 3,Sunset Park SAS,"1036 Ogden Rd, Rock Hill SC 29730",,,
46,YORK,33,Rock Hill No. 4,Boyd Hill Center,"1165 Constitution Blvd, Rock Hill SC 29732",,,
46,YORK,34,Rock Hill No. 5,Grace Lutheran Church,"426 Oakland Ave, Rock Hill SC 29730",,,
46,YORK,35,Rock Hill No. 6,Central Office of Rock Hill Schools,"386 E Black St, Rock Hill SC 29730",,,
46,YORK,36,Rock Hill No. 7,Richmond Drive Elementary School,"1162 Richmond Dr, Rock Hill SC 29732",,,
