Textbox97,CountyCode,CountyName,PrecinctCode,PrecinctName,PollingLocationName,PollingLocationAddress,Coordinates,Status
County: 40 - RICHLAND,40,RICHLAND,502,Spring Valley,Lonnie B Nelson Elem,"225 N Brickyard Rd
Columbia SC 29223","34.114599,-80.898197",
County: 40 - RICHLAND,40,RICHLAND,503,Spring Valley West,Jewish Community Center,"306 Flora Dr
Columbia SC 29223","34.105576,-80.93161",
County: 40 - RICHLAND,40,RICHLAND,504,Springville 1,Lake Murray Elementary,"1531 Three Dog Rd
Chapin SC 29036","34.159818,-81.282928",
County: 40 - RICHLAND,40,RICHLAND,505,Springville 2,Bethel Lutheran Ch,"2081 Dutch Fork Rd
White Rock SC 29177","34.144464,-81.27464",
County: 40 - RICHLAND,40,RICHLAND,506,Trenholm Road,N Trenholm Baptist,"6515 N Trenholm Rd
Columbia SC 29206","34.04579,-80.961305",
County: 40 - RICHLAND,40,RICHLAND,507,Trinity,Trinity Assembly of God,"1501 Hallbrook Dr
Columbia SC 29209","33.964176,-80.919733",
County: 40 - RICHLAND,40,RICHLAND,508,Valhalla,Spring Valley High School,"120 Sparkleberry Ln
Columbia SC 29223","34.113686,-80.883121",
County: 40 - RICHLAND,40,RICHLAND,509,Valley State Park,Killian Elementary School,"2621 Clemson Rd
Columbia SC 29223","34.138771,-80.931759",
County: 40 - RICHLAND,40,RICHLAND,510,Walden,Pine Grove Elementary,"111 Huffstetler Dr
Columbia SC 29210","34.046162,-81.10658",
County: 40 - RICHLAND,40,RICHLAND,511,Webber,Webber Elementary School,"140 Webber School Rd
Eastover SC 29044","33.882449,-80.686886",
County: 40 - RICHLAND,40,RICHLAND,512,Westminster,Westminster Presbyterian Ch,"1715 Broad River Rd
Columbia SC 29210","34.03377,-81.088601",
County: 40 - RICHLAND,40,RICHLAND,513,Whitewell,Right Direction Christian Ctr,"1230 Saint Andrews Rd
Columbia SC 29210","34.049529,-81.107262",
County: 40 - RICHLAND,40,RICHLAND,514,Wildewood,St John Neumann Church,"100 Polo Rd
Columbia SC 29223","34.105557,-80.899109",
County: 40 - RICHLAND,40,RICHLAND,515,Woodfield,Richland Northeast High,"7500 Brookfield Rd
Columbia SC 29223","34.055696,-80.94227",
County: 40 - RICHLAND,40,RICHLAND,516,Woodlands,Woodlands Park,"6500 Olde Knight Pkwy
Columbia SC 29209","33.971312,-80.961084",
County: 40 - RICHLAND,40,RICHLAND,999,Barrier Free,Richland County,"2020 Hampton St
Columbia SC 29204","34.009236,-81.022074",
County: 41 - SALUDA,41,SALUDA,1,Centennial,Hopewell Church,"774 Old Chappells Ferry Rd
Saluda SC 29138","34.063478,-81.849924",
County: 41 - SALUDA,41,SALUDA,2,Clyde,Clydes Chapel Ch Soc/hall,"2001 Spann Rd
Batesburg SC 29006","33.966867,-81.630834",
County: 41 - SALUDA,41,SALUDA,3,Delmar,Community Center,"113 Old Delmar School Rd
Leesville SC 29070","34.020312,-81.524507",
County: 41 - SALUDA,41,SALUDA,5,Fruit Hill,Lockhart Baptist Church,"1772 Old Chappells Ferry Rd
Saluda SC 29138","33.995481,-81.851457",
County: 41 - SALUDA,41,SALUDA,6,Higgins-zoar,Bethel Iglesia Congregacional Church,"884 Yarborough Rd
Saluda SC 29138","34.081289,-81.759914",
County: 41 - SALUDA,41,SALUDA,7,Holly,Rehobeth Methodist Church,"936 Holley Ferry Rd
Leesville SC 29070","34.059536,-81.496201",
County: 41 - SALUDA,41,SALUDA,8,Hollywood,Hollywood Ruritan Club Bl,"1274 Hollywood Rd
Saluda SC 29138","34.088462,-81.668315",
County: 41 - SALUDA,41,SALUDA,9,Holstons,W Crek Bapt Ch Fa Life Ce,"325 Goff Rd
Batesburg SC 29006","33.920317,-81.597124",
County: 41 - SALUDA,41,SALUDA,10,Mayson,Community Center,"1711 Greenwood Hwy
Saluda SC 29138","34.034858,-81.889723",
County: 41 - SALUDA,41,SALUDA,12,Mt. Willing,Emory Un Meth Church,"423 Emory Rd
Saluda SC 29138","33.986594,-81.706516",
County: 41 - SALUDA,41,SALUDA,13,Pleasant Cross,Mine Creek Baptist Church,"1799 Johnston Hwy
Johnston SC 29832","33.909794,-81.813299",
County: 41 - SALUDA,41,SALUDA,14,Pleasant Grove,Community Center,"3133 Prosperity Hwy Hwy 391
Leesville SC 29070","34.063371,-81.562683",
County: 41 - SALUDA,41,SALUDA,15,Richland,St. Williams Catholic Church,"1199 Ridge Spring Hwy
Ward SC 29166","33.922556,-81.707237",
County: 41 - SALUDA,41,SALUDA,16,Ridge Spring - Monetta,Ridge Spring Fire Dept,"201 Green St
Ridge Spring SC 29129","33.844614,-81.661653",
County: 41 - SALUDA,41,SALUDA,17,Saluda No. 1,Riverside Middle School,"404 N Bouknight Ferry Rd
Saluda SC 29138","34.007115,-81.756224",
County: 41 - SALUDA,41,SALUDA,18,Saluda No. 2,St. Paul United Methodist,"102 E Butler Ave
Saluda SC 29138","34.003406,-81.771264",
County: 41 - SALUDA,41,SALUDA,19,Sardis,Community Center,"232 Sardis Rd
Batesburg SC 29006","33.967742,-81.653677",
County: 41 - SALUDA,41,SALUDA,20,Ward,Town Hall,"113 E Front St
Ward SC 29166","33.857765,-81.732212",
County: 41 - SALUDA,41,SALUDA,999,Barrier Free,Voter Registration Office,"702 Batesburg Hwy
Saluda SC 29138","33.991467,-81.738996",
County: 42 - SPARTANBURG,42,SPARTANBURG,1,Woodruff Leisure Center,Woodruff Leisure Center,"550 Cavins Rd
Woodruff SC 29388","34.745339,-82.009511",
County: 42 - SPARTANBURG,42,SPARTANBURG,3,Arcadia Elementary,Arcadia Elementary School,"375 Spring St
Sptbg SC 29301","34.966084,-81.988945",
County: 42 - SPARTANBURG,42,SPARTANBURG,4,Rebirth Missionary Bapt,Apalache Baptist Church FLC,"1915 Gap Creek Rd
Greer SC 29651","34.972218,-82.200867",
County: 42 - SPARTANBURG,42,SPARTANBURG,7,Morningside,Morningside Baptist Church,"897 S Pine St
Spartanburg SC 29302","34.940442,-81.903344",
County: 42 - SPARTANBURG,42,SPARTANBURG,8,Boiling Springs 9th Grade,Boiling Springs 9Th Grade,"3655 Boiling Springs Rd
Boiling Springs SC SC 29316","35.046404,-81.982487",
County: 42 - SPARTANBURG,42,SPARTANBURG,10,Gable Middle School,Gable Middle School,"198 Otts Shoals Rd
Roebuck SC 29376","34.859351,-81.946153",
County: 42 - SPARTANBURG,42,SPARTANBURG,11,Lake Bowen Baptist,Lake Bowen Baptist Church,"404 Sugar Ridge Rd
Inman SC 29349","35.081072,-82.028792",
County: 42 - SPARTANBURG,42,SPARTANBURG,12,Cooley Springs Baptist,Cooley Springs Baptist Ch,"950 Martin Camp Rd
Chesnee SC 29323","35.137345,-81.943942",
County: 42 - SPARTANBURG,42,SPARTANBURG,13,Landrum High School,Landrum High School Gym,"18818 Asheville Hwy
Campobello SC 29322","35.096524,-82.141188",
County: 42 - SPARTANBURG,42,SPARTANBURG,14,Hendrix Elementary,Hendrix Elementary School,"1084 Springfield Rd
Boiling Sprgs SC 29316","35.003372,-82.004195",
County: 42 - SPARTANBURG,42,SPARTANBURG,16,Cannons Elementary,Cannons Elem Sch,"1351 Old Converse Rd
Spartanburg SC 29307","35.013203,-81.864026",
County: 42 - SPARTANBURG,42,SPARTANBURG,17,Cavins Hobbysville,Woodruff Leisure Center,"550 Cavins Rd
Woodruff SC 29388","34.745339,-82.009511",
County: 42 - SPARTANBURG,42,SPARTANBURG,18,E P Todd Elementary,E P Todd Elementary Sch,"150 Old Canaan Rd
Sptbg SC 29302","34.884446,-81.843603",
County: 42 - SPARTANBURG,42,SPARTANBURG,19,Cherokee Sprgs Fire Sta,Cherokee Sprgs Fire Sta,"201 Flatwood Dr
Chesnee SC 29323","35.03857,-81.897053",
County: 42 - SPARTANBURG,42,SPARTANBURG,22,Clifdale Elementary,Broome Hi School Cafeteria,"381 Cherry Hill Rd
Spartanburg SC 29307","34.985179,-81.843017",
County: 42 - SPARTANBURG,42,SPARTANBURG,24,Converse Fire Station,Converse Fire Sta,"107 Tram St
Converse SC 29329","34.993356,-81.840422",
County: 42 - SPARTANBURG,42,SPARTANBURG,26,Cowpens Fire Station,Timken Community Center,"180 Foster St
Cowpens SC 29330","35.021781,-81.810442",
County: 42 - SPARTANBURG,42,SPARTANBURG,27,Woodruff Fire Station,Bellview Baptist Church,"901 Bellview Rd
Woodruff SC 29388","34.783196,-82.112475",
County: 42 - SPARTANBURG,42,SPARTANBURG,28,Cross Anchor Fire Sta,Cross Anchor Fire Sta,"11925 Hwy 56
Cross Anchor SC 29331","34.63734,-81.85699",
County: 42 - SPARTANBURG,42,SPARTANBURG,29,Fairforest Elementary,Fairforest Elementary School,"1005 Mt Zion Rd
Spartanburg SC 29303","34.984782,-82.059686",
County: 42 - SPARTANBURG,42,SPARTANBURG,30,Abner Creek Baptist,Abner Creek Baptist Ch,"2461 Abner Crk Rd
Greer SC 29651","34.876093,-82.149526",
County: 42 - SPARTANBURG,42,SPARTANBURG,31,Drayton Fire Station,Drayton Fire Station,"50 Carney St
Spartanburg SC 29307","34.971952,-81.902855",
County: 42 - SPARTANBURG,42,SPARTANBURG,33,Cedar Grove Baptist,Cedar Grv Baptist Ch,"109 Elmer St
Greer SC 29651","34.94344,-82.209806",
County: 42 - SPARTANBURG,42,SPARTANBURG,34,Enoree First Baptist,Enoree First Baptist Ch,"1150 Parker Road
Enoree SC 29335","34.656009,-81.954972",
County: 42 - SPARTANBURG,42,SPARTANBURG,35,Fairforest Middle School,Fairforest Middle Sch,"4120 N Blackstock Rd
Sptbg SC 29301","34.958928,-82.014809",
County: 42 - SPARTANBURG,42,SPARTANBURG,36,Travelers Rest Baptist,Travelers Rest Bapt Ch,"110 Brewton Rd
Spartanburg SC 29301","34.911789,-82.055104",
County: 42 - SPARTANBURG,42,SPARTANBURG,38,Glendale Fire Station,Glendale Fire Station,"215 Church St
Glendale SC 29307","34.945037,-81.834908",
County: 42 - SPARTANBURG,42,SPARTANBURG,40,Gramling Methodist,Gramling Methodist Ch Gym,"14941 Asheville Hwy
Inman SC 29349","35.076667,-82.132479",
County: 42 - SPARTANBURG,42,SPARTANBURG,41,Hayne Baptist,United Baptist Church,"7319 Valley Fls Rd
Sptbg SC 29303","34.991653,-81.980276",
County: 42 - SPARTANBURG,42,SPARTANBURG,44,Holly Springs Baptist,Holly Springs Baptist Chu,"251 Hannon Rd
Inman SC 29349","35.033047,-82.1813",
County: 42 - SPARTANBURG,42,SPARTANBURG,45,Chapman High School,Chapman High School,"1420 Compton Bridge Rd
Inman SC SC 29349","35.069956,-82.102371",
County: 42 - SPARTANBURG,42,SPARTANBURG,50,Landrum United Methodist,Landrum United Methodist,"227 N Howard Ave
Landrum SC 29365","35.177073,-82.1923",
County: 42 - SPARTANBURG,42,SPARTANBURG,51,Lyman Town Hall,Pacific Place,"59 Groce Rd
Lyman SC 29365","34.95126,-82.123867",
County: 42 - SPARTANBURG,42,SPARTANBURG,53,Mayo Elementary,Mayo Elem School,"1330 Springdale Dr
Mayo SC 29368","35.084431,-81.852361",
County: 42 - SPARTANBURG,42,SPARTANBURG,54,Motlow Creek Baptist,Motlow Crk Bapt Ch,"2300 Motlow Crk Rd
Campobello SC 29322","35.087593,-82.190495",
County: 42 - SPARTANBURG,42,SPARTANBURG,56,R D Anderson Vocational,R D Anderson Voc SC,"1151 Center Point Dr
Moore SC 29369","34.83346,-81.99205",
County: 42 - SPARTANBURG,42,SPARTANBURG,57,Swofford Career Center,Swofford Vocational Sch,"5620 Highway 11
Inman SC 29349","35.122201,-82.021954",
County: 42 - SPARTANBURG,42,SPARTANBURG,60,Pauline Glenn Spgs Elem,Pauline G/s Elem School,"2957 Hwy 56
Pauline SC 29374","34.831777,-81.871417",
County: 42 - SPARTANBURG,42,SPARTANBURG,61,Pelham Fire Station,Pelham Fire Station,"2761 S Hwy 14
Greer SC 29651","34.862041,-82.221936",
County: 42 - SPARTANBURG,42,SPARTANBURG,62,Poplar Springs Fire Sta,Poplar Springs Fire Sta,"3400 Moore Duncan Hwy
Moore SC 29369","34.874679,-82.039591",
County: 42 - SPARTANBURG,42,SPARTANBURG,64,Reidville Elementary,Reidville Elementary Sch,"520 Main St
Reidville SC 29375","34.860279,-82.108624",
County: 42 - SPARTANBURG,42,SPARTANBURG,65,Roebuck Elementary,Roebuck Elem Sch,"2401 E Blackstock Rd
Roebuck SC 29376","34.873507,-81.960383",
County: 42 - SPARTANBURG,42,SPARTANBURG,68,Mount Moriah Baptist,Mount Moriah Bapt Ch Flc,"445 S Church St
Sptbg SC 29306","34.940626,-81.927017",
County: 42 - SPARTANBURG,42,SPARTANBURG,70,C C Woodson Rec Center,C C Woodson Rec Center,"210 Bomar Ave
Sptbg SC 29306","34.928995,-81.929523",
County: 42 - SPARTANBURG,42,SPARTANBURG,72,St Johns Lutheran,St John's Lutheran Church Parish Life Cn,"415 S Pine St
Spartanburg SC 29302","34.945431,-81.912505",
County: 42 - SPARTANBURG,42,SPARTANBURG,73,Trinity Methodist,Trinity Methodist Church,"626 Norwood St
Sptbg SC 29302","34.951626,-81.912963",
County: 42 - SPARTANBURG,42,SPARTANBURG,75,Southside Baptist,Southside Baptist Church,"316 South Church St
Spbtg SC 29306","34.94396,-81.929941",
County: 42 - SPARTANBURG,42,SPARTANBURG,76,Spartanburg High School,Sptbg High School,"500 Dupre Dr
Sptbg SC 29307","34.954949,-81.898231",
County: 42 - SPARTANBURG,42,SPARTANBURG,78,Cornerstone Baptist,Cornerstone Baptist Ch,"700 S Converse St
Sptbg SC 29306","34.93841,-81.914321",
County: 42 - SPARTANBURG,42,SPARTANBURG,82,Woodland Hgts Rec Center,Woodland Hgts Rec Center,"1214 John B White Sr Blvd
Sptbg SC 29301","34.930199,-81.963912",
County: 42 - SPARTANBURG,42,SPARTANBURG,83,Holy Communion Lutheran,Holy Communion Lutheran Church,"1430 John B White Sr Blvd
Spartanburg SC 29306","34.925839,-81.969751",
County: 42 - SPARTANBURG,42,SPARTANBURG,84,Beaumont Methodist,Beaumont Methodist Church,"687 N Liberty St
Sptbg SC 29302","34.964305,-81.922879",
County: 42 - SPARTANBURG,42,SPARTANBURG,86,Cleveland Elementary,Cleveland Elementary Sch,"151 Franklin St
Sptbg SC 29303","34.958578,-81.948588",
County: 42 - SPARTANBURG,42,SPARTANBURG,88,Ebenezer Baptist,Ebenezer Bapist Church,"220 Austin St
Sptbg SC 29301","34.946636,-81.949243",
County: 42 - SPARTANBURG,42,SPARTANBURG,90,Startex Fire Station,Startex Fire Station,"170 Spartanburg Rd
Wellford SC 29385","34.936784,-82.090627",
County: 42 - SPARTANBURG,42,SPARTANBURG,95,Victor Mill Methodist,Victor Mill Methodist Ch,"1 Wilson Ave
Greer SC 29651","34.839045,-82.442036",
County: 42 - SPARTANBURG,42,SPARTANBURG,96,Mt Calvary Presbyterian,Mt Calvary Presby Church,"1399 Walnut Grove Rd
Roebuck SC 29376","34.815974,-81.926617",
County: 42 - SPARTANBURG,42,SPARTANBURG,97,Wellford,Wellford Baptist Church,"235 Syphrit Rd
Wellford SC 29385","34.955918,-82.106087",
County: 42 - SPARTANBURG,42,SPARTANBURG,98,West View Elementary,W. View Elementary School,"400 Oak Grove Rd
Sptbg SC 29301","34.922981,-82.001672",
County: 42 - SPARTANBURG,42,SPARTANBURG,99,Croft Baptist,Croft Baptist Church,"4190 E Croft Cir
Sptbg SC 29302","34.916886,-81.853815",
County: 42 - SPARTANBURG,42,SPARTANBURG,100,Whitlock Junior High,Whitlock Junior High,"364 Successful Way
Spartanburg SC SC 29303","34.995535,-81.919536",
County: 42 - SPARTANBURG,42,SPARTANBURG,101,Bethany Baptist,Bethany Baptist Church,"622 Alamo St
Sptbg SC 29303","34.977232,-81.959407",
County: 42 - SPARTANBURG,42,SPARTANBURG,105,Eastside Baptist,Eastside Baptist Church,"1850 Fernwood Glendale Rd
Spartanburg Sc SC 29307","34.962218,-81.857081",
County: 42 - SPARTANBURG,42,SPARTANBURG,106,Mount Zion F G Baptist,Mt Zion F G Baptist Ch,"320 Wimberly Dr
Sptbg SC 29306","34.922326,-81.946897",
County: 42 - SPARTANBURG,42,SPARTANBURG,107,Jesse Bobo Elementary,Jesse Bobo Elem Sch,"495 Powell Mill Rd
Sptbg SC 29301","34.947741,-81.981127",
County: 42 - SPARTANBURG,42,SPARTANBURG,108,White Stone Methodist,White Stone Meth Ch Comm,"3420 Southport Rd
White Stone SC 29386","34.903534,-81.81818",
County: 42 - SPARTANBURG,42,SPARTANBURG,109,Cudd Memorial,Cudd Memorial Church,"1301 Boiling Spgs Rd
Sptbg SC 29303","34.995896,-81.946457",
County: 42 - SPARTANBURG,42,SPARTANBURG,111,Oakland Elementary,Oakland Elementary School,"151 Mud Creek Rd
Inman SC 29349","35.066493,-82.002535",
County: 42 - SPARTANBURG,42,SPARTANBURG,112,Boiling Spgs Intermediate,Boiling Sprs Intermediate,"2055 Hanging Rock Rd
Boiling Springs SC SC 29316","35.047499,-82.013897",
County: 42 - SPARTANBURG,42,SPARTANBURG,113,Carlisle Fosters Grove,Carlisle Fosters Grove El,"625 Fosters Grove Rd
Chesnee SC SC 29323","35.05975,-81.908071",
County: 42 - SPARTANBURG,42,SPARTANBURG,114,Cowpens Depot Museum,Cowpens Civic Ctr Depot,"121 Brown St
Cowpens SC 29330","35.015024,-81.802459",
County: 42 - SPARTANBURG,42,SPARTANBURG,115,Beech Spgs Intermediate,Beech Spgs Intermed Sch,"200 S Danzler Rd
Duncan SC 29334","34.928768,-82.127767",
County: 42 - SPARTANBURG,42,SPARTANBURG,116,Greater St James,Greater St James Temple,"13255 Asheville Hwy
Inman SC 29349","35.051703,-82.110036",
County: 42 - SPARTANBURG,42,SPARTANBURG,117,Bethany Wesleyan,Bethany Wesleyan Church,"501 Bethany Church Rd
Moore SC 29369","34.86002,-82.042524",
County: 42 - SPARTANBURG,42,SPARTANBURG,118,Reidville Fire Station,Reidville Fire Station,"7450 Reidville Rd
Woodruff SC 29388","34.863686,-82.11588",
County: 42 - SPARTANBURG,42,SPARTANBURG,119,Roebuck Bethlehem,Bethlehem Bapt Church Flc,"797 Old Georgia Rd
Moore SC 29369","34.885125,-81.981135",
County: 42 - SPARTANBURG,42,SPARTANBURG,120,Jesse Boyd Elementary,Jesse Boyd Elementary Sch,"1505 Fernwood Glendale Rd
Spartanburg SC SC 29307","34.956867,-81.877725",
County: 42 - SPARTANBURG,42,SPARTANBURG,121,Anderson Mill Elementary,Anderson Mill Elem. Sch.,"1845 Old Anderson Mill Rd
Moore SC 29369","34.884294,-82.005229",
County: 42 - SPARTANBURG,42,SPARTANBURG,122,Daniel Morgan Tech Center,Daniel Morgan Voc School,"201 Zion Hill Rd
Spartanburg SC SC 29307","34.981545,-81.866974",
County: 42 - SPARTANBURG,42,SPARTANBURG,123,Boiling Springs Ele,Boiling Springs Elem,"700 Double Bridge Rd
Boiling Springs Sc SC 29316","35.040325,-81.983703",
County: 42 - SPARTANBURG,42,SPARTANBURG,124,Boiling Springs Jr High,Boiling Springs MIddle School,"4801 Highway 9
Inman Sc SC 29349","35.062662,-81.999044",
County: 42 - SPARTANBURG,42,SPARTANBURG,125,Chapman Elementary,Whitney Fire Station,"220 Bryant Rd
Spartanburg SC 29303","34.994057,-81.920341",
County: 42 - SPARTANBURG,42,SPARTANBURG,126,Carlisle Wesleyan,Carlisle Wesleyan Church,"3250 Old Furnace Rd
Chesnee SC 29323","35.052623,-81.930532",
County: 42 - SPARTANBURG,42,SPARTANBURG,127,Boiling Springs High Sch,Boiling Springs High Sch,"2251 Old Furnace Rd
Boiling Springs SC SC 29316","35.045338,-81.969808",
County: 42 - SPARTANBURG,42,SPARTANBURG,128,Ben Avon Methodist,Ben Avon Methodist Church,"2362 Avondale Dr
Spartanburg SC SC 29302","34.93646,-81.881819",
County: 42 - SPARTANBURG,42,SPARTANBURG,129,Pacolet Elementary School,Pacolet Elementary School,"150 Macdowell St
Pacolet SC 29372","34.903524,-81.768194",
County: 42 - SPARTANBURG,42,SPARTANBURG,131,Chesnee Elementary School,Chesnee Elementary School,"985 Fairfield Rd
Chesnee SC 29323","35.147913,-81.878907",
County: 42 - SPARTANBURG,42,SPARTANBURG,132,Park Hills Elementary,Dist 7 Learning Ctr,"301 Crescent Ave
Sptbg SC 29301","34.934028,-82.010697",
County: 42 - SPARTANBURG,42,SPARTANBURG,133,Canaan,The Worship Center,"945 Canaan Rd
Roebuck SC 29376","34.8956,-81.943661",
County: 42 - SPARTANBURG,42,SPARTANBURG,134,Powell Saxon Una,Jesse Bobo Elementary School,"495 Powell Mill Rd
Spartanburg SC 29301","34.947741,-81.981127",
County: 42 - SPARTANBURG,42,SPARTANBURG,135,Woodruff Elementary,Dist 4 Activity Ctr,"200 Lucy P Edwards Rd
Woodruff SC 29388","34.732288,-82.013195",
County: 42 - SPARTANBURG,42,SPARTANBURG,136,Duncan United Methodist,Duncan United Methodist Church,"137 W Main St
Duncan SC 29334","34.933444,-82.130616",
County: 42 - SPARTANBURG,42,SPARTANBURG,137,River Ridge Elementary,River Ridge Elementary School,"5960 Reidville Rd
Moore SC 29369","34.885174,-82.068945",
County: 42 - SPARTANBURG,42,SPARTANBURG,138,D R Hill,D R Hill Middle School,"1301 Holly Springs Rd
Lyman SC 29365","34.977729,-82.161458",
County: 42 - SPARTANBURG,42,SPARTANBURG,139,Lyman Elementary,Lyman Elementary School,"1221 Holly Springs Rd
Lyman SC 29365","34.977041,-82.160652",
County: 42 - SPARTANBURG,42,SPARTANBURG,140,Anderson Mill Baptist,Anderson Mill Baptist Church Gym,"4371 Anderson Mill Rd
Moore SC 29369","34.903232,-82.006042",
County: 42 - SPARTANBURG,42,SPARTANBURG,141,Hope,Hope Church,"102 John Dodd Rd
Spartanburg SC 29303","35.01605,-82.02115",
County: 42 - SPARTANBURG,42,SPARTANBURG,142,Trinity Presbyterian,Trinity Presbyterian Church FLC,"500 Oak Grove Rd
Spartanburg SC 29301","34.921228,-82.00224",
County: 42 - SPARTANBURG,42,SPARTANBURG,143,Apalache Baptist,Apalache Baptist Church FLC,"1915 Gap Creek Rd
Greer SC 29651","34.972218,-82.200867",
County: 42 - SPARTANBURG,42,SPARTANBURG,144,Broome High School,Broome Hi School Cafeteria,"381 Cherry Hill Rd
Spartanburg SC 29307","34.985179,-81.843017",
County: 42 - SPARTANBURG,42,SPARTANBURG,999,Barrier Free,Voter Registration Office,"366 N Church St
Spartanburg SC 29303","34.955897,-81.937335",
County: 43 - SUMTER,43,SUMTER,101,Rembert,Rembert Fire Station,"7045 Post Office Street
Rembert SC 29128","34.097174,-80.534644",
County: 43 - SUMTER,43,SUMTER,102,Horatio,Horatio Fire Station,"7720 Sumter Landing Rd
Horatio SC 29062","34.024527,-80.572286",
County: 43 - SUMTER,43,SUMTER,103,Hillcrest,Hillcrest Middle School,"4355 Peach Orchard Rd
Dalzell SC 29040","34.030839,-80.46434",
County: 43 - SUMTER,43,SUMTER,104,Oakland Plant 1,Oakland Primary School,"5415 Oakland Dr
Sumter SC 29154","33.985312,-80.491522",
County: 43 - SUMTER,43,SUMTER,105,Dalzell 1,Hillcrest Middle School,"4355 Peach Orchard Rd
Dalzell SC 29040","34.030839,-80.46434",
County: 43 - SUMTER,43,SUMTER,106,Dalzell 2,Hillcrest Middle School,"4355 Peach Orchard Road
Dalzell SC 29040","34.030839,-80.46434",
County: 43 - SUMTER,43,SUMTER,107,Oswego,Crestwood High School,"2000 Oswego Rd
Sumter SC 29153","33.971186,-80.300235",
